ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,currency,funding_entity,page_id,page_name,spend_lower,spend_upper,adlib_id,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper,ad_snapshot_url
2021-06-29,"Vedení anglického fotbalu podle deníku Daily Mail nařídilo, aby ve Wembley pouštěli hlasitou hudbu až do posledních chvil před výkopem. Tím se má přehlušit pískot na fotbalisty při poklekávání. Já odmítám, aby fotbalisté museli klečet na podporu takzvaného antirasistického hnutí Black lives matter, které je podle mě ve skutečnosti rasisticky zaměřené proti bělochům. Hrdý národ neklečí a my nepoklekneme před nikým. Je jasné, že se fanouškům tato neomarxisticko-rasistická politizace fotbalu nelíbí, a proto pískají. Sluníčkáři se i v tomto případě snaží zakrýt realitu a chtějí ji přehlušit hudbou. Skutečnost ale nepřehluší. Ani hudbou, ani omezováním svobody slova, ani zavíráním oponentů do vězení. My v hnutí SPD nepoklekneme ani před Bruselem, ani před diktátem sluníčkářů.",NA,NA,NA,2021-06-30,2021-07-01,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,238785597782584,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=238785597782584&access_token={access_token}
2021-06-29,"„Vážený pane prezidente, je nemyslitelné, abyste jako hlava státu šířil nenávistné komentáře na zranitelnou menšinu v naší společnosti. To prostě nejde. Jako prezident „dolních deseti milionů“ máte národ v těžkých chvílích stmelovat, ne rozevírat další a další propasti. Bez ohledu na váš osobní vztah k menšinám. Nechceme, aby člověk musel čelit dlouhodobému strachu a násilí. Představte si, že celý život bojujete s odmítáním společností, svého nejbližšího okolí a s nenávistí vůči tomu, kdo jste. My proto dlouhodobě hájíme práva LGBTQ+ komunity a prosazujeme, aby si trans* lidé mohli úředně změnit pohlaví bez nutnosti podstoupit sterilizaci. Vždy budeme bojovat za práva slabších a nenecháme nikoho na vedlejší koleji.“

Olga Richterová - poslankyně",NA,NA,NA,2021-06-29,2021-07-07,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,1000,1499,450072823005955,50000,59999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=450072823005955&access_token={access_token}
2021-06-28,"Jezdíme za Vámi do všech koutů Česka. 🇨🇿
Tentokrát SPOLU jedeme do Pardubického kraje a těšíme se na Vás!
S našimi předsedy Petrem Fialou, Marianem Jurečkou a předsedkyní Markétou Pekarovou Adamovou se můžete setkat ráno v pardubickém Café Bajer (detaily zde: https://bit.ly/SPOLU-v-Pardubicích) a odpoledne na náměstí v Markétině rodné Litomyšli (detaily zde: https://bit.ly/SPOLU-v-Litomyšli).
Mezi oběma setkáními s voliči naši předsedové zamíří do Chrudimi, Vysokého Chvojna, Vysokého Mýta a do Svitav, kde se setkají s živnostníky, podnikateli a zástupci neziskových organizací v sociální a zdravotnické oblasti.
Moc se na Vás těšíme! 💜💙💛",SPOLU v Pardubickém kraji,"Jezdíme za Vámi do všech koutů Česka. 🇨🇿

Tentokrát SPOLU jedeme do Pardubického kraje a těšíme se na Vás!

S našimi předsedy Petrem Fialou, Marianem Jurečkou a předsedkyní Markétou Pekarovou Adamovou se můžete setkat ráno v pardubickém Café Bajer (detaily zde: https://bit.ly/SPOLU-v-Pardubicích) a odpoledne na náměstí v Markétině rodné Litomyšli (detaily zde: https://bit.ly/SPOLU-v-Litomyšli). 

Mezi oběma setkáními s voliči naši předsedové zamíří do Chrudimi, Vysokého Chvojna, Vysokého Mýta a do Svitav, kde se setkají s živnostníky, podnikateli a zástupci neziskových organizací v sociální a zdravotnické oblasti. 

Moc se na Vás těšíme! 💜💙💛",SPOLU v Pardubickém kraji,2021-06-28,2021-07-01,CZK,TOP 09,90002267161,TOP 09,2000,2499,1225805394545535,10000,14999,5001,10000,https://www.facebook.com/ads/archive/render_ad/?id=1225805394545535&access_token={access_token}
2021-06-28,"Podle mě má Stanislav Křeček v této věci pravdu. Předně chci říci, že pan Křeček má na svůj názor právo, stejně tak bychom si neměli zakazovat ani kritiku jakýchkoli národů či etnik. Hnutí SPD si váží všech pracovitých a slušných Romů a má je i mezi svými členy, ale faktem je, že mezi Romy je velké množství nepřizpůsobivých a že i ve starších statistikách, kdy se to ještě mohlo uvádět, měli Romové v poměru k počtu obyvatel mnohem větší kriminalitu a nezaměstnanost. To je prostě fakt. Problémy se nevyřeší tím, že budeme lidem zavírat ústa.

Česká republika nikoho nediskriminuje a platí zde rovnost před zákonem! Češi nejsou rasisti a dokazují to dnes a denně například v případě Vietnamců. Čechům nejde o barvu pleti či sexuální orientaci, ale o to, jak se lidé chovají. Že příslušníci některých etnik můžou mít větší problém s integrací a může mezi nimi být více nepřizpůsobivých, není problém Čechů, ale těchto lidí.

I v hnutí SPD jsou slušní Romové a všichni slušní občané jsou u nás vítáni. Rasismus odmítáme – včetně pozitivní diskriminace, která je také rasismem. Hnutí SPD teď prosazuje zákon, který má ukončit zneužívání sociálních dávek nepřizpůsobivými. 
My v hnutí SPD říkáme, že podporovat musíme pracující rodiny, a nikoliv rodiny, kde se odpor k práci, vzdělání a dobrým mravům dědí jako součást životní strategie. Není to žádná pohrůžka, ale říkám všem, tzv. nepřizpůsobivým občanům, ve skutečnosti mimořádně přizpůsobivým, že politický úspěch našeho hnutí znamená pro Vás konec zlatých časů. Nabídneme Vám nekompromisně jinou životní strategii. Tou je respektování práva, a práce za spravedlivou mzdu.

Pokud v tom někdo vidí z naší strany projevy nenávisti, xenofobie nebo rasismu, měl by jít zaklepat na dveře nejbližšího blázince. Pokud někdo říká, že lidé mají právo nepracovat, když nechtějí, mohu s tím souhlasit, ale dodám, že v tom případě nemají nárok na komfort hrazený z daní těch, kteří poctivě pracují a podnikají.",NA,NA,NA,2021-06-28,2021-06-30,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,345467046932069,8000,8999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=345467046932069&access_token={access_token}
2021-06-28,"Prosazujeme dostatečné odškodnění občanům, kteří byli postiženi tornádem. Pomoc nesmí být jen symbolická. Minulý týden postihla obce na Břeclavsku a Hodonínsku bouře a tornádo. To si kromě obrovských materiálních škod bohužel vyžádala bezprostředně i pět lidských životů. Hnutí SPD vyjadřuje soustrast pozůstalým a přeje brzké uzdravení všem zraněným. Poslanci SPD mezi sebou ihned vybrali částku téměř 200 000 korun, kterou předseda hnutí Tomio Okamura osobně předal viceprezidentovi Komory velitelů dobrovolných hasičů Jánu Chlebovi, kteří pomáhají odstraňovat škody v postižených obcích, aby mohli co nejlépe a hlavně včas pomoci. Navíc poslanci SPD za Jihomoravský kraj Lubomír Španěl, Lucie Šafránková a Jan Hrnčíř ihned vyrazili přímo na místo a nakoupili za své peníze potřebný materiál. Jelikož jsme zaznamenali od našich členů obrovský zájem o pomoc a solidaritu ve formě zasílání peněžitých prostředků postiženým osobám a obcím, doporučili jsme jim jako politické hnutí, aby tak učinili na stávající oficiální veřejné sbírky. Zároveň jsme připraveni svolat třeba i mimořádnou schůzi Sněmovny, abychom projednali způsoby jednorázového odškodnění v případě, že vláda nenajde potřebné miliardy korun ve svých rezervách, aby tak bylo učiněno přesunem z jiných rozpočtových kapitol státního rozpočtu. Jsme přesvědčeni, že pomoc postiženým musí být dostatečná a nikoliv jen symbolická. Zároveň odmítáme dezinformační článek webu Expres.cz, který o SPD v této věci lže. Silný národ drží při sobě!

Prosazujeme kvalitní české potraviny za přijatelné ceny a odmítáme předražený odpad z EU. Přijďte si levně a férově nakoupit na Český jarmark SPD 2021. Termíny zveřejníme během července na www.spd.cz Jarmarky budou během srpna-září ve všech 14 krajských městech. Hnutí SPD podporuje české zemědělce a farmáře. Chceme pro naše občany kvalitní české potraviny za přijatelné ceny a odmítáme předražený odpad z EU. Podle slov nového předsedy Agrární komory Jana Doležala zemědělcům vadí, že řetězce prodávají zboží s větší marží, zatímco zemědělcům platí stále stejné peníze. Podle květnového průzkumu mezi 191 členy komory se setkala s nekalými praktikami většina zemědělců, přičemž třetina členů uvedla, že jsou vůči nim uplatňované nespravedlivé postupy pravidelně. „Typickým příkladem letošního roku byly brambory, kde farmářská cena činila za první čtyři měsíce letošního roku (podle dat Českého statistického úřadu) průměrně 3,85 Kč/kg zatímco v obchodech stály konzumní brambory ve stejném období 12,93 Kč/kg,"" uvedl Jan Doležal. Přijďte si proto levně a férově nakoupit na Český jarmark SPD 2021, který bude ve všech krajských městech, kde jsme nabídli našim zemědělcům a farmářům možnost prodávat jejich produkty za přiměřené ceny. Všeho zboží bude dostatek. Česká republika na 1. místě! Zároveň odmítáme dezinformační článek webu Seznamzprávy, který o SPD v této věci lže. 

Na schůzi Sněmovny, která začíná od 7.7., se opět vláda snaží prosadit zákon o zavedení plošného Covidpasu, který omezuje práva a svobody občanů. Poslanci SPD opět udělají vše pro to, aby tento zákon neprošel. 

Zákrok policie vůči zfetovanému agresivnímu Romovi byl oprávněný. Odmítáme vměšování zahraničních orgánů a neziskovek. Rada Evropy minulý týden vyzvala k bezodkladnému, důkladnému a nezávislému vyšetření smrti Roma v Teplicích po policejním zákroku, jenž podle ní vyvolává řadu otázek. Podobně se vyjádřily i politické neziskovky, které zákrok policie napadly. Naše orgány ale celou věc prošetřily a označily postup policie za oprávněný. Šlo o nebezpečnou situaci a policisté postupovali naprosto správně. Prohlášení Rady Evropy znamená, že nevěří dosavadním závěrům vyšetření, že zadržený muž zemřel v sanitce v důsledku předávkování drogami. Zároveň odmítáme, aby Rada Evropy po zhlédnutí několikavteřinového záběru z mobilu už dopředu naznačovala, jakým směrem se vyšetřování má ubírat. Prošetřením celé věci našimi orgány musí věc skončit a nelze připustit vměšování ze zahraničí. Zároveň odmítáme politizaci tohoto případu, protože to nemůže vést k ničemu jinému než k radikalizaci. 

Odmítáme diktát EU. Maďarsko má právo vydat zákon zakazující propagaci homosexualismu mezi dětmi. „Respektujte práva LGBT, nebo jděte!"" vzkázali lídři sedmnácti států na summitu EU maďarskému premiérovi Viktoru Orbánovi. Maďarská legislativa totiž nově zakazuje na školách propagandu LGBT ideologie. Nizozemský premiér Mark Rutte dokonce vyzval Maďarsko k odchodu z EU, pokud nebude respektovat práva LGBT. Rutte zejména poukazoval na to, že maďarský zákon, jenž zakazuje šířit mezi mladými lidmi do osmnácti let jakékoli materiály zobrazující nebo propagující homosexualitu a změnu pohlaví, je v rozporu s evropskými hodnotami. Viktor Orbán se naopak hájil tím, že se v žádném případě netýká homosexuálů, ale sexuální výchovy dětí. Evropská komise to má prošetřit. Hnutí SPD stojí za maďarským premiérem Viktorem Orbánem. Náš stát nediskriminuje LGBT komunitu, jejíž práva jsou dostatečná. To, co odmítáme, je, aby neziskové organizace prováděly homosexualistickou propagandu u nezletilých dětí. Navíc se jedná o vnitřní záležitost Maďarska, do které nemá EU co vstupovat. Je to jeden z příkladů, co se postupně stalo z EU, která se původně prezentovala jako spolek států se společným trhem a vzájemnou hospodářskou soutěží. Hnutí SPD odmítá pozitivní diskriminaci a jako jediný politický subjekt ve Sněmovně podporuje referendum o vystoupení z EU. EU nepomáhá, ale škodí.",NA,NA,Tomio Okamura: Dnešní aktuality 28.6.2021,2021-06-28,2021-06-30,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,495577858404161,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=495577858404161&access_token={access_token}
2021-06-28,"Jarda Foldyna má podle mě jednoznačně pravdu. :-) Co myslíte Vy?

Česká republika na 1. místě! 👍❤🇨🇿🇨🇿🇨🇿 

https://www.parlamentnilisty.cz/arena/monitor/Foldyna-se-v-XTV-rozpalil-Genderisti-multikulturalisti-kultury-z-arabskeho-sveta-Svinstvo-Neustupujme-tomu-663669",NA,NA,NA,2021-06-29,2021-06-30,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,4180763692017041,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=4180763692017041&access_token={access_token}
2021-06-28,"Jsem rád, že v době krizí český národ drží pospolu a že tragické události na Moravě v celém národě vyvolali obrovskou vlnu solidarity jak z hlediska dobrovolníků, tak i ohledně vybraných peněz ve sbírkách. Všichni lidé, kteří pomáhají, si zaslouží velké poděkování.

I my se snažíme přiložit ruku k dílu. Členové SPD za své peníze nakoupili a dovezli do Koordinačního centra pomoci v Hodoníně to nejnutnější, co je potřeba k odklízení následků tornáda - lopaty, košťata, hrábě, vědra, rukavice, pytle na odpad a hlavně stavební kolečka. Zúčastnili se poslanec SPD za Jihomoravský kraj Lubomír Španěl, místopředseda SPD Středočeského kraje Oldřich Černý, předseda SPD Praha Víťa Novák a další. Moc děkuju všem. 

Včera jsem na jižní Moravě osobně předal viceprezidentovi Komory velitelů dobrovolných hasičů Ing. Jánovi Chlebovi (pomáhají odstraňovat škody v obcích po tornádu) finanční dar poslaneckého klubu SPD, aby mohli co nejlépe pomoci. Zároveň jsem poděkoval zástupcům dobrovolných hasičů, kteří přímo pomáhají v postižených obcích.

Poslanec SPD za Jihomoravský kraj Luboš Španěl se zúčastnil jednání krizového štábu v Podivíně a předal důležité informace, jak pomoci. Povětšinou jsou zničeny hlavně střechy.
Lidé potřebují nutně klempíře, pokrývače a tesaře, pak dobrovolníky na úklid sutě. Hlavně potřebují krycí plachty. V okolí tornáda je totiž všechno vyprodáno. Dále občané postižené oblasti potřebují lopaty, kolečka, rukavice, kbelíky, cokoliv na opravy střech, latě, krovy atd.",NA,NA,NA,2021-06-28,2021-06-30,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,162149425965620,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=162149425965620&access_token={access_token}
2021-06-28,"„Vážený pane prezidente, je nemyslitelné, abyste jako hlava státu šířil nenávistné komentáře na zranitelnou menšinu v naší společnosti. To prostě nejde. Jako prezident „dolních deseti milionů“ máte národ v těžkých chvílích stmelovat, ne rozevírat další a další propasti. Bez ohledu na váš osobní vztah k menšinám. Nechceme, aby člověk musel čelit dlouhodobému strachu a násilí. Představte si, že celý život bojujete s odmítáním společností, svého nejbližšího okolí a s nenávistí vůči tomu, kdo jste. My proto dlouhodobě hájíme práva LGBTQ+ komunity a prosazujeme, aby si trans* lidé mohli úředně změnit pohlaví bez nutnosti podstoupit sterilizaci. Vždy budeme bojovat za práva slabších a nenecháme nikoho na vedlejší koleji.“

Olga Richterová - poslankyně",NA,NA,NA,2021-06-28,2021-07-07,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,5000,5999,864426994165646,125000,149999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=864426994165646&access_token={access_token}
2021-06-25,"Jezdíme za Vámi do všech koutů Česka. 🇨🇿

Nic se nevyrovná osobnímu kontaktu s Vámi a v Libereckém kraji to opravdu stálo za to. Těšíme se brzy na shledanou! 💜💙💛",NA,NA,SPOLU v Libereckém kraji,2021-06-28,2021-07-09,CZK,TOP 09,90002267161,TOP 09,2000,2499,2987402631488075,25000,29999,10001,50000,https://www.facebook.com/ads/archive/render_ad/?id=2987402631488075&access_token={access_token}
2021-06-27,"Pomáháme drobným živnostníkům. Díky našim návrhům jim zůstane více peněz na podnikání. Poslanec SPD Jiří Kohoutek. vypracoval a předložil pět pozměňovacích návrhů k zákonu o dani z příjmu, jejichž cílem je pomoci drobným živnostníkům, kteří byli mnohdy likvidačně postiženi vládními opatřeními okolo koranaviru. Naše pomoc směřuje k restartu jejich podnikání a znamená, že jim zůstane více peněz v kapsách.

Dva z těchto návrhů se týkají významného zvýšení – z jednoho až na dva miliony korun -  hranice ročního příjmu, která umožňuje živnostníkům platit daň z příjmu paušalním způsobem – tedy jednou pevně danou měsíční částkou, která v sobě zahrnuje i platbu zdravotního a sociálního pojištění. Nově navrhujeme, aby tuto možnost měli i živnostníci, kteří jsou plátci daně z přidané hodnoty, jestliže jejich roční příjem nepřekročí dva miliony korun. 

A další tři návrhy směřují k výraznému zlepšení podmínek těm živnostníkům, kteří při odvodu daně z příjmu uplatňují možnost  paušálního výpočtu výdajů – tedy určitým procentem z jejich celkových příjmů dle typu jejich podnikatelské činnosti. 

Zde navrhujeme různé varianty zvýšení maximálního stropu ročních příjmů, do kterého lze uplatnit výdaje tímto paušálním způsobem, a to až na dvojnásobek současného stavu. Navrhujeme i zvýšení samotných výdajových paušálů, tedy zvýšení té části jejich příjmů, která bude nezdanitelná, a to až o deset procent.

Živnostenské podnikání, které tvoří páteř naší společnosti a ekonomiky a velmi důležitý zdroj veřejných příjmů a fungování státu, bylo nyní  těžce zasaženo. Hnutí SPD to velmi dobře vnímá a proto se i těmito návrhy snaží našim živnostníkům vytvořit podmínky pro úspěšnou obnovu jejich činnosti.",NA,NA,NA,2021-06-28,2021-06-29,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,206324934699113,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=206324934699113&access_token={access_token}
2021-06-27,"Jihomoravská krajská zastupitelka za SPD Petra Svědíková Vávrová za své peníze nakoupila vše potřebné na základě informací z krizového štábu a dnes vše dovezla přímo do Lužic k rukám zastupitele SPD Zbyňka Hromka, který je jedním z koordinátorů při likvidaci následků katastrofy. Podobně postupují od pátku další členové i poslanci SPD a účastní se i přímo odklízení suti. Moc děkuju všem, kteří pomáhají.

Závěrem jen malá poznámka - to, jaké dezinformace a lži záměrně šíří o SPD weby Expres.cz a Seznamzpravy, že prý SPD na Moravě nepomáhá a jiné pomluvy, je fakt ubohost. To nejsou novináři, to jsou zoufalci a hyeny. Chápu, že tito novináři fandí někomu jinému, ale dělat z čtenářů hlupáky a zneužívat k tomu neštěstí jiných lidí, mi připadá už fakt přes čáru...",NA,NA,NA,2021-06-28,2021-06-29,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,545205643332180,20000,24999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=545205643332180&access_token={access_token}
2021-06-27,Úžasná hra. Hoši děkujem!,NA,NA,NA,2021-06-27,2021-06-29,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,295081122358077,7000,7999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=295081122358077&access_token={access_token}
2021-06-27,"Dnešní průzkum agentury Kantar pro ČT - hnutí SPD posiluje a má volební preference 12,5%. Ať průzkumům věříme nebo ne, tak Vám moc děkuji za podporu SPD a slibuji, že budeme nadále ze všech sil prosazovat náš politický program!

Politické strany již zveřejnily svoje programy. Přísaha Roberta Šlachty plně podporuje Evropskou unii a její politiku. Šlachta v rozhovoru pro Seznamzpravy 27.1.2021 řekl: 

Otázka novináře: Jaký bude vztah Přísahy k Evropské unii?

Odpověď Šlachty: Žádné referendum o vystupování, žádný czexit.

Také předvolební koalice Pirátů-STAN a SPOLU (ODS, KDU-ČSL a TOP09) představily svůj volební program. Koalice Pirátů a STAN (Starostové a nezávislí) bude prosazovat přijímání migrantů a potvrdila, že prosazují přijetí eura v ČR. Předseda Pirátů a lídr této koalice Ivan Bartoš se dokonce veřejně účastní akcí na podporu migrantů do ČR a fotografuje se před transparentem „Migranti vítejte“. A to samé prosazuje i další volební koalice SPOLU (ODS, KDU-ČSL a TOP09). Exposlanec TOP09 Dominik Feri řekl:„Máme na to, abychom přijali čtyři tisíce uprchlíků“. K přijímání islámských migrantů do ČR opakovaně vyzývá se souhlasem vedení strany také poslankyně KDU-ČSL Michaela Šojdrová. A Miroslav Kalousek (TOP09) řekl: „Naše koalice přispěje k zavedení eura.“ ODS s programem svým nových koaličních partnerů souhlasí. 

Také Andrej Babiš z hnutí ANO prosazuje přijetí eura a europoslanci hnutí ANO hlasují v Evropském parlamentu aktivně pro přijímání migrantů z Afriky. A přímo vláda hnutí ANO, ČSSD a KSČM v čele s premiérem Babišem financuje v ČR politické neziskovky, které otevřeně podporují migraci do ČR (např. Organizaci na pomoc uprchlíkům), a výstavbu migračních center. K euru řekl nedávno premiér Babiš: “Česko vstoupí do eurozóny až po reformě EU”, aniž by upřesnil, co má konkrétně na mysli tou “reformou EU”. 

Ukazuje se, že pakliže zvítězí výše uvedené strany, tak zcela reálně hrozí přijímání migrantů a přijetí eura v ČR v příštím volebním období. A opakovaně se potvrzuje, že hnutí SPD je jedinou parlamentní stranou, která je programově PROTI přijímání migrantů a eura v ČR, protože to není pro naši republiku a pro naše občany výhodné. A připomínám, že SPD navrhlo ve Sněmovně již 14x referendum o vystoupení ČR z EU, aby sami naši občané mohli rozhodnout o své budoucnosti ve své zemi. Ostatní strany nás ale pokaždé přehlasovali. Podpořte prosím SPD ve volbách, ať je náš hlas ve Sněmovně co nejsilnější, abychom mohli zabránit přijímání migrantů a eura v ČR.",NA,NA,NA,2021-06-27,2021-06-29,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,4256709217683728,6000,6999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=4256709217683728&access_token={access_token}
2021-06-27,"Členové SPD v čele s naším poslancem Lubomírem Španělem pomáhají v postižených Hruškách odklízet suť. Včera také nakoupili a dovezli do Koordinačního centra pomoci v Hodoníně to nejnutnější, co je potřeba k odklízení následků tornáda - lopaty, košťata, hrábě, vědra, rukavice, pytle na odpad a hlavně stavební kolečka. Kromě poslance SPD za Jihomoravský kraj Lubomíra Španěla se zúčastnili místopředseda SPD Středočeského kraje Oldřich Černý, předseda SPD Praha Víťa Novák a další. Moc děkuju všem. 

Včera jsem na jižní Moravě osobně předal viceprezidentovi Komory velitelů dobrovolných hasičů Ing. Jánovi Chlebovi (pomáhají odstraňovat škody v obcích po tornádu) finanční dar poslaneckého klubu SPD, aby mohli co nejlépe pomoci. Zároveň jsem poděkoval zástupcům dobrovolných hasičů, kteří přímo pomáhají v postižených obcích.

Závěrem jen malá poznámka - to, jaké dezinformace a lži záměrně šíří o SPD weby Expres.cz a Seznamzpravy, že prý SPD na Moravě nepomáhá a jiné pomluvy, je fakt ubohost. To nejsou novináři, to jsou zoufalci a hyeny. Chápu, že tito novináři fandí někomu jinému, ale dělat z čtenářů hlupáky a zneužívat k tomu neštěstí jiných lidí, mi připadá už fakt přes čáru...",NA,NA,NA,2021-06-27,2021-06-29,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,852138739041948,25000,29999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=852138739041948&access_token={access_token}
2021-06-27,"Členové SPD dnes za své peníze nakoupili a dovezli do Koordinačního centra pomoci v Hodoníně to nejnutnější, co je potřeba k odklízení následků tornáda - lopaty, košťata, hrábě, vědra, rukavice, pytle na odpad a hlavně stavební kolečka. Zúčastnili se poslanec SPD za Jihomoravský kraj Lubomír Španěl, místopředseda SPD Středočeského kraje Oldřich Černý, předseda SPD Praha Víťa Novák a další. Moc děkuju všem. 

Dnes jsem na jižní Moravě osobně předal viceprezidentovi Komory velitelů dobrovolných hasičů Ing. Jánovi Chlebovi (pomáhají odstraňovat škody v obcích po tornádu) finanční dar poslaneckého klubu SPD, aby mohli co nejlépe pomoci. Zároveň jsem poděkoval zástupcům dobrovolných hasičů, kteří přímo pomáhají v postižených obcích.

Závěrem jen malá poznámka - to, jaké dezinformace a lži záměrně šíří o SPD weby Expres.cz a Seznamzpravy, že prý SPD na Moravě nepomáhá a tak dále, je fakt ubohost. To nejsou novináři, to jsou zoufalci a hyeny. Chápu, že tito novináři fandí někomu jinému, ale dělat z čtenářů hlupáky a zneužívat k tomu neštěstí jiných lidí, mi připadá už fakt přes čáru...",NA,NA,NA,2021-06-27,2021-06-28,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,700,799,525525751929464,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=525525751929464&access_token={access_token}
2021-06-26,"Členové SPD dnes za své peníze nakoupili a dovezli do Koordinačního centra pomoci v Hodoníně to nejnutnější, co je potřeba k odklízení následků tornáda - lopaty, košťata, hrábě, vědra, rukavice, pytle na odpad a hlavně stavební kolečka. Zúčastnili se poslanec SPD za Jihomoravský kraj Lubomír Španěl, místopředseda SPD Středočeského kraje Oldřich Černý, předseda SPD Praha Víťa Novák a další. Moc děkuju všem. 

Dnes jsem na jižní Moravě osobně předal viceprezidentovi Komory velitelů dobrovolných hasičů Ing. Jánovi Chlebovi (pomáhají odstraňovat škody v obcích po tornádu) finanční dar poslaneckého klubu SPD, aby mohli co nejlépe pomoci. Zároveň jsem poděkoval zástupcům dobrovolných hasičů, kteří přímo pomáhají v postižených obcích.

Závěrem jen malá poznámka - to, jaké dezinformace a lži záměrně šíří o SPD weby Expres.cz a Seznamzpravy, že prý SPD na Moravě nepomáhá a tak dále, je fakt ubohost. To nejsou novináři, to jsou zoufalci a hyeny. Chápu, že tito novináři fandí někomu jinému, ale dělat z čtenářů hlupáky a zneužívat k tomu neštěstí jiných lidí, mi připadá už fakt přes čáru...",NA,NA,NA,2021-06-27,2021-06-28,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,900335837181687,7000,7999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=900335837181687&access_token={access_token}
2021-06-26,"Vystoupil jsem v TV Barrandov a tématem byla aktuální pomoc SPD obcím a lidem zasaženým tornádem, vládní koronavirová opatření, předvolební průzkumy, referendum o vystoupení ČR z EU a další aktuality.",NA,NA,Tomio Okamura v pořadu Týden podle Jaromíra Soukupa - 25. 6. 2021,2021-06-26,2021-06-28,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,762186097785795,20000,24999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=762186097785795&access_token={access_token}
2021-06-26,"Dnes jsem na jižní Moravě předal viceprezidentovi Komory velitelů dobrovolných hasičů Ing. Jánovi Chlebovi (pomáhají odstraňovat škody v obcích po tornádu) finanční dar poslaneckého klubu SPD, aby mohli co nejlépe pomoci. Zároveň jsem poděkoval zástupcům dobrovolných hasičů, kteří přímo pomáhají v postižených obcích.

Poslanci SPD za Jihomoravský kraj Jan Hrnčíř, Lubomír Španěl a Lucie Šafránková včera v obci Lužice postižené tornádem předali potřebný materiál, který nakoupili za své peníze na základě požadavků krizového štábu. Na základě aktuálních požadavků naši poslanci nakoupili plachty na zakrývání, rukavice, kýble, lopaty atd. Potřebný materiál nakupují členové SPD z vlastních peněz a dováží na místo i během dneška.",NA,NA,NA,2021-06-26,2021-06-28,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,320055639720121,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=320055639720121&access_token={access_token}
2021-06-26,"Právě jsem na jižní Moravě předal viceprezidentovi Komory velitelů dobrovolných hasičů Ing. Jánovi Chlebovi (pomáhají odstraňovat škody v obcích po tornádu) finanční dar poslaneckého klubu SPD, aby mohli co nejlépe pomoci. Zároveň jsem se tady potkal se zakladatelkou projektu na pomoc onkologicky nemocným ženám Mgr. Andreou Novákovou, více na www.nebytnatosama.cz Projekt podporuji. A také jsem okomentoval dnešní dezinformační článek webu SeznamZprávy, který zase o SPD lže jako když tiskne. Více ve videu.",NA,NA,NA,2021-06-26,2021-06-28,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,401079527896300,20000,24999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=401079527896300&access_token={access_token}
